	result.test_acc	feat.last_char	feat.tag_filter	feat.use_padding	feat.sample_per_class	feat.include_smaller_ngrams	feat.N	feat.grep_filter	feat.tag_limit_in_cluster	feat.shuffled	feat.uniq_lines	feat.tag_filter_len	feat.grep_filter_len	model.nb_epoch	model.activations	model.batch_size	model.input_dim	model.output_dim	model.loss	model.layers	model.optimizer
356	0.7686666666666667	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		30.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
391	0.7666666666666667	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		90.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
384	0.7665	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		80.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
371	0.7656666666666667	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		50.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
382	0.7654166666666666	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		70.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
392	0.7636666666666667	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		90.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
383	0.7633333333333333	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		70.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
349	0.76275	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		20.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
361	0.7623333333333333	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		40.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
393	0.7609999999999999	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		90.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
385	0.7609999999999999	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		80.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
339	0.7604166666666666	6.0	('NOUN', 'VERB')	False	30000.0	False	6.0				False	2.0		5.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	14036.0	2.0	binary_crossentropy	(40, 40)	rmsprop
658	0.5690833333333334	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('tanh', 'tanh', 'relu')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
679	0.5428333333333333	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('linear', 'linear', 'tanh')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
651	0.5369166666666667	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('relu', 'sigmoid', 'tanh')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
674	0.5365	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('linear', 'tanh', 'relu')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
691	0.5316666666666666	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'tanh', 'tanh')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
690	0.53075	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'tanh', 'relu')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
643	0.5301666666666667	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('relu', 'tanh', 'tanh')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
698	0.5285833333333333	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'relu')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
642	0.5234166666666666	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('relu', 'tanh', 'relu')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
654	0.51525	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('tanh', 'relu', 'relu')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
659	0.5138333333333334	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('tanh', 'tanh', 'tanh')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
662	0.5115	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('tanh', 'linear', 'relu')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
699	0.5096666666666667	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'tanh')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
687	0.5091666666666667	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'relu', 'tanh')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
675	0.5081666666666667	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('linear', 'tanh', 'tanh')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
667	0.5056666666666667	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('tanh', 'sigmoid', 'tanh')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
682	0.50475	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('linear', 'sigmoid', 'relu')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
694	0.5040833333333333	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'linear', 'relu')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
638	0.5025833333333334	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('relu', 'relu', 'relu')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
670	0.50125	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('linear', 'relu', 'relu')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
666	0.5	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('tanh', 'sigmoid', 'relu')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
650	0.5	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('relu', 'sigmoid', 'relu')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
686	0.5	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'relu', 'relu')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
678	0.49925	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('linear', 'linear', 'relu')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
646	0.4991666666666666	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('relu', 'linear', 'relu')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
663	0.4983333333333334	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('tanh', 'linear', 'tanh')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
655	0.4970833333333333	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('tanh', 'relu', 'tanh')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
695	0.4965	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'linear', 'tanh')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
647	0.4959166666666667	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('relu', 'linear', 'tanh')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
639	0.4901666666666666	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('relu', 'relu', 'tanh')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
671	0.4899166666666666	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('linear', 'relu', 'tanh')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
652	0.3895833333333333	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('relu', 'sigmoid', 'linear')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
683	0.3648333333333333	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('linear', 'sigmoid', 'tanh')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
688	0.2496666666666667	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'relu', 'linear')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
684	0.2348333333333333	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('linear', 'sigmoid', 'linear')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
700	0.18283333333333326	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'linear')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
668	0.15116666666666667	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('tanh', 'sigmoid', 'linear')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
644	0.09091666666666667	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('relu', 'tanh', 'linear')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
648	0.08425	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('relu', 'linear', 'linear')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
660	0.08233333333333333	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('tanh', 'tanh', 'linear')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
676	0.042416666666666665	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('linear', 'tanh', 'linear')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
664	0.03883333333333333	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('tanh', 'linear', 'linear')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
672	0.029	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('linear', 'relu', 'linear')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
656	0.0265	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('tanh', 'relu', 'linear')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
692	0.013083333333333334	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'tanh', 'linear')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
696	0.0115	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'linear', 'linear')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
640	0.008833333333333334	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('relu', 'relu', 'linear')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
680	0.007333333333333333	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('linear', 'linear', 'linear')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
